mass,ta,tb,ewl,rmr
10.8,3.9,43.9,-0.12,0.15
10.9,3.9,44.02,-0.09,0.16
11,3.9,44.14,-0.05,0.17
11.1,3.9,44.27,0.01,0.17
11.2,3.9,44.39,0.05,0.18
11.3,3.9,44.51,0.08,0.19
11.4,3.9,44.63,0.1,0.19
11.5,3.9,44.75,0.13,0.2
11.6,3.9,44.87,0.15,0.21
11.7,3.9,44.99,0.18,0.21
10.4,4,43.4,-0.26,0.13
10.5,4,43.52,-0.21,0.13
10.6,4,43.64,-0.18,0.14
10.7,4,43.77,-0.15,0.15
10.8,4,43.89,-0.12,0.15
10.9,4,44.01,-0.09,0.16
11,4,44.13,-0.05,0.17
11.1,4,44.25,0.01,0.17
11.2,4,44.37,0.05,0.18
11.3,4,44.49,0.08,0.19
11.4,4,44.61,0.1,0.19
11.5,4,44.74,0.13,0.2
11.6,4,44.86,0.15,0.21
11.7,4,44.98,0.18,0.21
10.4,4.1,43.39,-0.26,0.13
10.5,4.1,43.51,-0.21,0.14
10.6,4.1,43.63,-0.18,0.14
10.7,4.1,43.75,-0.15,0.15
10.8,4.1,43.87,-0.12,0.15
10.9,4.1,43.99,-0.09,0.16
11,4.1,44.11,-0.05,0.17
11.1,4.1,44.24,0.01,0.17
11.2,4.1,44.36,0.05,0.18
11.3,4.1,44.48,0.08,0.19
11.4,4.1,44.6,0.1,0.19
11.5,4.1,44.72,0.13,0.2
11.6,4.1,44.84,0.15,0.21
11.7,4.1,44.96,0.18,0.21
10.4,4.2,43.37,-0.26,0.13
10.5,4.2,43.49,-0.21,0.14
10.6,4.2,43.61,-0.18,0.14
10.7,4.2,43.74,-0.15,0.15
10.8,4.2,43.86,-0.12,0.16
10.9,4.2,43.98,-0.09,0.16
11,4.2,44.1,-0.05,0.17
11.1,4.2,44.22,0.01,0.18
11.2,4.2,44.34,0.05,0.18
11.3,4.2,44.46,0.08,0.19
11.4,4.2,44.58,0.1,0.19
11.5,4.2,44.71,0.13,0.2
11.6,4.2,44.83,0.15,0.21
11.7,4.2,44.95,0.18,0.21
10.4,4.3,43.36,-0.26,0.13
10.5,4.3,43.48,-0.21,0.14
10.6,4.3,43.6,-0.18,0.14
10.7,4.3,43.72,-0.15,0.15
10.8,4.3,43.84,-0.12,0.16
10.9,4.3,43.96,-0.09,0.16
11,4.3,44.08,-0.05,0.17
11.1,4.3,44.21,0.01,0.18
11.2,4.3,44.33,0.05,0.18
11.3,4.3,44.45,0.08,0.19
11.4,4.3,44.57,0.1,0.2
11.5,4.3,44.69,0.13,0.2
11.6,4.3,44.81,0.15,0.21
11.7,4.3,44.93,0.18,0.22
10.4,4.4,43.34,-0.26,0.13
10.5,4.4,43.46,-0.21,0.14
10.6,4.4,43.58,-0.17,0.14
10.7,4.4,43.71,-0.15,0.15
10.8,4.4,43.83,-0.12,0.16
10.9,4.4,43.95,-0.08,0.16
11,4.4,44.07,-0.05,0.17
11.1,4.4,44.19,0.01,0.18
11.2,4.4,44.31,0.05,0.18
11.3,4.4,44.43,0.08,0.19
11.4,4.4,44.55,0.1,0.2
11.5,4.4,44.68,0.13,0.2
11.6,4.4,44.8,0.15,0.21
11.7,4.4,44.92,0.18,0.22
10.4,4.5,43.33,-0.25,0.13
10.5,4.5,43.45,-0.21,0.14
10.6,4.5,43.57,-0.17,0.14
10.7,4.5,43.69,-0.15,0.15
10.8,4.5,43.81,-0.11,0.16
10.9,4.5,43.93,-0.08,0.16
11,4.5,44.05,-0.05,0.17
11.1,4.5,44.18,0.01,0.18
11.2,4.5,44.3,0.05,0.18
11.3,4.5,44.42,0.08,0.19
11.4,4.5,44.54,0.11,0.2
11.5,4.5,44.66,0.13,0.2
11.6,4.5,44.78,0.15,0.21
11.7,4.5,44.9,0.18,0.22
10.4,4.6,43.31,-0.25,0.13
10.5,4.6,43.43,-0.21,0.14
10.6,4.6,43.55,-0.17,0.15
10.7,4.6,43.68,-0.14,0.15
10.8,4.6,43.8,-0.11,0.16
10.9,4.6,43.92,-0.08,0.17
11,4.6,44.04,-0.05,0.17
11.1,4.6,44.16,0.01,0.18
11.2,4.6,44.28,0.05,0.18
11.3,4.6,44.4,0.08,0.19
11.4,4.6,44.52,0.11,0.2
11.5,4.6,44.65,0.13,0.2
11.6,4.6,44.77,0.15,0.21
11.7,4.6,44.89,0.18,0.22
10.4,4.7,43.3,-0.25,0.13
10.5,4.7,43.42,-0.21,0.14
10.6,4.7,43.54,-0.17,0.15
10.7,4.7,43.66,-0.14,0.15
10.8,4.7,43.78,-0.11,0.16
10.9,4.7,43.9,-0.08,0.17
11,4.7,44.02,-0.05,0.17
11.1,4.7,44.15,0.01,0.18
11.2,4.7,44.27,0.05,0.19
11.3,4.7,44.39,0.08,0.19
11.4,4.7,44.51,0.11,0.2
11.5,4.7,44.63,0.13,0.21
11.6,4.7,44.75,0.15,0.21
11.7,4.7,44.87,0.18,0.22
10.4,4.8,43.28,-0.25,0.13
10.5,4.8,43.4,-0.21,0.14
10.6,4.8,43.52,-0.17,0.15
10.7,4.8,43.64,-0.14,0.15
10.8,4.8,43.77,-0.11,0.16
10.9,4.8,43.89,-0.08,0.17
11,4.8,44.01,-0.04,0.17
11.1,4.8,44.13,0.01,0.18
11.2,4.8,44.25,0.05,0.19
11.3,4.8,44.37,0.08,0.19
11.4,4.8,44.49,0.11,0.2
11.5,4.8,44.62,0.13,0.21
11.6,4.8,44.74,0.15,0.21
11.7,4.8,44.86,0.18,0.22
